name,year,selling_price_usd,miles_driven,fuel,seller_type,transmission,owner,engine,max_power,mileage_mpg,seats
Tata Sumo GX,2012,6655.59,49709.7,Diesel,Individual,Manual,Fourth & Above Owner,2956.0,83.8,35.99,7.0
Hyundai i20 Active 1.4 SX,2016,17570.76,68350.8,Diesel,Individual,Manual,First Owner,1396.0,88.73,49.84,5.0
Tata Zest Revotron 1.2T XMS,2015,11980.07,24854.8,Petrol,Individual,Manual,First Owner,1193.0,88.7,41.33,5.0
Volkswagen Polo GT TDI,2012,10648.95,68350.8,Diesel,Individual,Manual,Second Owner,1598.0,103.6,46.34,5.0
Mahindra Scorpio S7 120,2019,34609.08,12427.4,Diesel,Individual,Manual,First Owner,2179.0,120.0,38.48,7.0
Ford Figo Diesel Celebration Edition,2013,6123.12,142915.3,Diesel,Individual,Manual,First Owner,1399.0,68.1,47.04,5.0
Chevrolet Beat LT,2010,3727.13,37282.3,Petrol,Individual,Manual,First Owner,1199.0,79.4,43.75,5.0
Maruti Zen Estilo LXI BS IV,2012,5191.36,21748.0,Petrol,Individual,Manual,Second Owner,998.0,67.1,44.69,5.0
Hyundai i20 Active Base Petrol,2015,13311.18,27961.7,Petrol,Individual,Manual,First Owner,1197.0,81.86,40.43,5.0
Tata Nano Cx BSIII,2012,1597.34,27961.7,Petrol,Individual,Manual,First Owner,624.0,38.0,59.74,4.0
Tata Zest Revotron 1.2T XM,2016,10648.95,15534.3,Petrol,Individual,Manual,First Owner,1193.0,88.7,41.33,5.0
Hyundai i20 Magna 1.2,2014,10648.95,6213.7,Petrol,Individual,Manual,First Owner,1197.0,81.83,43.75,5.0
Maruti Wagon R VXI Optional,2018,10116.5,11806.0,Petrol,Individual,Manual,First Owner,998.0,67.04,48.24,5.0
Maruti Baleno Delta 1.2,2019,15414.35,6213.7,Petrol,Individual,Manual,First Owner,1197.0,83.1,50.34,5.0
Mahindra KUV 100 G80 K2,2019,10648.95,15534.3,Petrol,Individual,Manual,First Owner,1198.0,82.0,42.69,6.0
Hyundai i10 Magna 1.2 iTech SE,2012,7188.04,18641.1,Petrol,Individual,Manual,First Owner,1197.0,78.9,47.89,5.0
Mahindra Bolero 2011-2019 SLX 2WD BSIII,2014,13311.18,55923.4,Diesel,Individual,Manual,First Owner,2523.0,62.1,37.54,7.0
Tata Tiago 1.2 Revotron XT,2017,12645.63,12427.4,Petrol,Individual,Manual,First Owner,1199.0,84.0,56.08,5.0
Nissan Terrano XL D Option,2018,22629.01,29825.8,Diesel,Individual,Manual,First Owner,1461.0,83.14,46.74,5.0
Mahindra Scorpio 2006-2009 VLX 2WD 7 Str BSIII,2009,12645.63,74564.5,Diesel,Individual,Manual,First Owner,2179.0,120.0,28.34,7.0
Maruti Swift Dzire Ldi BSIV,2012,9850.28,130487.9,Diesel,Individual,Manual,Second Owner,1248.0,73.9,45.4,5.0
Hyundai i10 Magna 1.1L,2010,4978.38,124522.7,Petrol,Individual,Manual,Second Owner,1086.0,68.05,46.6,5.0
Hyundai i10 Magna,2008,5191.36,68350.8,Petrol,Individual,Manual,Second Owner,1197.0,78.9,47.89,5.0
Tata Safari DICOR 2.2 LX 4x2,2014,12246.26,23612.1,Diesel,Individual,Manual,First Owner,2179.0,138.03,32.77,7.0
Toyota Corolla AE,2004,3594.02,55923.4,Petrol,Individual,Manual,Second Owner,1794.0,125.0,31.52,5.0
Maruti Ertiga SHVS ZDI Plus,2017,22629.01,26719.0,Diesel,Individual,Manual,First Owner,1248.0,88.5,57.67,7.0
Hyundai Santro Asta BSIV,2018,13311.18,15534.3,Petrol,Individual,Manual,First Owner,1086.0,68.0,47.75,5.0
Maruti Wagon R VXI BS IV,2016,10249.61,16155.6,Petrol,Individual,Manual,Second Owner,998.0,67.04,48.24,5.0
Hyundai Verna CRDi SX,2006,3594.02,74564.5,Diesel,Individual,Manual,Second Owner,1493.0,110.0,39.52,5.0
Maruti Alto LXi,2008,3194.68,43496.0,Petrol,Individual,Manual,Third Owner,796.0,46.3,46.34,5.0
Honda Accord VTi-L MT,2006,5324.47,37282.3,Petrol,Individual,Manual,Third Owner,2354.0,144.0,27.99,5.0
Tata New Safari 3L Dicor LX 4x2,2007,5324.47,74564.5,Diesel,Individual,Manual,Second Owner,2956.0,138.1,32.77,7.0
Maruti Ciaz ZXi,2016,18635.66,12427.4,Petrol,Individual,Manual,First Owner,1373.0,91.1,48.76,5.0
Tata Indigo CR4,2013,7720.49,15534.3,Diesel,Individual,Manual,First Owner,1396.0,70.0,55.44,5.0
Maruti Swift Dzire ZDI Plus,2017,19301.22,37282.3,Diesel,Individual,Manual,First Owner,1248.0,74.02,66.8,5.0
Maruti Omni E MPI STD BS IV,2014,4126.47,49709.7,Petrol,Individual,Manual,First Owner,796.0,34.2,39.52,8.0
Mercedes-Benz E-Class Exclusive E 200 BSIV,2019,138436.32,10563.3,Petrol,Dealer,Automatic,First Owner,1991.0,194.4,35.28,5.0
BMW 5 Series 520d Sport Line,2018,106489.48,6213.7,Diesel,Dealer,Automatic,First Owner,1995.0,187.74,52.88,5.0
Hyundai Venue SX Plus Turbo DCT BSIV,2019,29950.17,2174.8,Petrol,Dealer,Automatic,First Owner,998.0,118.35,42.69,5.0
Audi A4 35 TDI Premium Plus,2016,50555.85,28583.1,Diesel,Dealer,Automatic,First Owner,1968.0,187.74,42.93,5.0
Honda CR-V 2.4L 4WD AT AVN,2017,43926.91,32311.3,Petrol,Dealer,Automatic,First Owner,2354.0,187.4,28.23,5.0
Maruti Swift VXI,2011,7454.26,12427.4,Petrol,Individual,Manual,Second Owner,1197.0,85.8,43.75,5.0
Tata Tigor 1.2 Revotron XE,2019,11980.07,15534.3,Petrol,Individual,Manual,First Owner,1199.0,84.0,47.75,5.0
Maruti Esteem LX - BSIII,2006,3594.02,43496.0,Petrol,Individual,Manual,Second Owner,1298.0,85.0,37.4,5.0
Mahindra XUV500 W4,2014,17304.54,24854.8,Diesel,Individual,Manual,First Owner,2179.0,140.0,35.52,7.0
Maruti Baleno Delta,2020,17304.54,4536.0,Petrol,Individual,Manual,First Owner,1197.0,81.8,49.42,5.0
Maruti Ciaz 1.3 Sigma,2018,19966.78,15534.3,Diesel,Individual,Manual,First Owner,1248.0,88.5,66.07,5.0
Maruti Alto LXi,2010,3993.36,62137.1,Petrol,Individual,Manual,First Owner,796.0,46.3,46.34,5.0
Mahindra KUV 100 mFALCON D75 K8,2017,13311.18,21748.0,Diesel,Individual,Manual,First Owner,1198.0,77.0,59.56,6.0
Hyundai Verna 1.6 SX,2013,11314.51,49709.7,Diesel,Individual,Manual,Second Owner,1582.0,126.32,52.5,5.0
Hyundai i10 Magna,2010,6921.82,37282.3,Petrol,Individual,Manual,First Owner,1197.0,78.9,47.89,5.0
Volkswagen Polo 1.5 TDI Highline,2014,10648.95,68350.8,Diesel,Individual,Manual,Second Owner,1498.0,88.8,47.37,5.0
Hyundai i20 2015-2017 Magna 1.4 CRDi,2017,15307.86,43496.0,Diesel,Individual,Manual,Second Owner,1396.0,88.73,53.02,5.0
Volkswagen Polo GT TDI,2012,10648.95,59030.2,Diesel,Individual,Manual,First Owner,1598.0,103.6,46.34,5.0
Mahindra Bolero SLX 2WD BSIII,2011,9317.83,124274.2,Diesel,Individual,Manual,Second Owner,2523.0,63.0,31.99,7.0
Maruti Swift VDI BSIV,2015,12911.82,18641.1,Diesel,Individual,Manual,First Owner,1248.0,74.0,59.27,5.0
Volkswagen CrossPolo 1.5 TDI,2013,9317.83,43496.0,Diesel,Individual,Manual,Second Owner,1498.0,88.5,47.37,5.0
Toyota Fortuner 4x2 AT TRD Sportivo,2014,37271.32,49709.7,Diesel,Individual,Automatic,Second Owner,2982.0,168.7,29.52,7.0
Maruti Swift Dzire VDi,2012,6655.59,62137.1,Diesel,Individual,Manual,Third Owner,1248.0,73.9,45.4,5.0
Maruti Swift Dzire ZDI Plus,2017,17437.65,43496.0,Diesel,Individual,Manual,First Owner,1248.0,74.02,66.8,5.0
Chevrolet Beat LS,2016,7986.71,9320.6,Petrol,Individual,Manual,First Owner,1199.0,76.8,43.75,5.0
Ford Figo Aspire 1.5 TDCi Titanium,2018,17304.54,13048.8,Diesel,Individual,Manual,First Owner,1498.0,99.0,60.76,5.0
Maruti Wagon R VXI 1.2,2014,7986.71,21748.0,Petrol,Individual,Manual,First Owner,1197.0,81.8,48.27,5.0
Honda Jazz 1.2 VX i VTEC,2016,12645.63,15534.3,Petrol,Individual,Manual,First Owner,1199.0,88.7,43.99,5.0
Tata Tiago 1.2 Revotron XZ WO Alloy,2017,11980.07,18641.1,Petrol,Individual,Manual,First Owner,1199.0,84.0,56.08,5.0
Maruti Swift Dzire VDI,2019,20073.27,6213.7,Diesel,Individual,Manual,First Owner,1248.0,74.02,66.8,5.0
Hyundai i10 Sportz,2013,7986.71,24854.8,Petrol,Individual,Manual,First Owner,1197.0,78.9,47.89,5.0
Hyundai EON Magna Plus,2014,6655.59,15534.3,Petrol,Individual,Manual,First Owner,814.0,55.2,49.63,5.0
Maruti Swift Dzire VDI,2018,19301.22,9320.6,Diesel,Individual,Manual,First Owner,1248.0,74.02,66.8,5.0
Maruti Alto LXi,2008,2529.13,43496.0,Petrol,Individual,Manual,First Owner,796.0,46.3,46.34,5.0
Hyundai Santro Sportz BSIV,2018,12645.63,4846.7,Petrol,Individual,Manual,First Owner,1086.0,68.0,47.75,5.0
Tata Safari Storme LX,2014,15307.86,34175.4,Diesel,Individual,Manual,First Owner,2179.0,138.1,32.93,7.0
Tata Tiago 1.2 Revotron XT,2016,9317.83,18641.1,Petrol,Individual,Manual,First Owner,1199.0,84.0,56.08,5.0
Mahindra Bolero 2011-2019 SLX,2013,8785.38,77671.4,Diesel,Individual,Manual,Second Owner,2523.0,62.1,37.54,7.0
Maruti Swift VXI Deca,2016,12831.98,31068.6,Petrol,Individual,Manual,First Owner,1197.0,81.8,47.98,5.0
Ford EcoSport 1.5 TDCi Ambiente BSIV,2017,16638.98,24854.8,Diesel,Individual,Manual,Fourth & Above Owner,1498.0,98.59,53.56,5.0
Tata Tiago 1.2 Revotron XM Option,2017,10116.5,18641.1,Petrol,Individual,Manual,First Owner,1199.0,84.0,56.08,5.0
Chevrolet Beat LT,2016,8252.93,18641.1,Petrol,Individual,Manual,First Owner,1199.0,76.8,43.75,5.0
Maruti Swift Dzire VXi,2009,7454.26,21748.0,Petrol,Individual,Manual,First Owner,1298.0,85.8,41.16,5.0
Renault Duster Petrol RXS CVT,2018,23960.13,18641.1,Petrol,Individual,Automatic,First Owner,1498.0,104.5,35.26,5.0
Maruti Wagon R VXI Minor,2010,6655.59,37282.3,Petrol,Individual,Manual,First Owner,1061.0,67.0,44.46,5.0
Hyundai Verna 1.6 VTVT S,2017,19966.78,24233.5,Petrol,Individual,Manual,First Owner,1591.0,121.3,40.01,5.0
Renault KWID 1.0 RXT Optional,2019,11181.4,9320.6,Petrol,Individual,Manual,First Owner,999.0,67.0,54.12,5.0
Honda Amaze S Petrol BSIV,2019,17836.99,3106.9,Petrol,Individual,Manual,First Owner,1199.0,88.76,45.87,5.0
Hyundai i10 Magna 1.1L,2016,11181.4,6058.4,Petrol,Individual,Manual,Second Owner,1086.0,68.05,46.6,5.0
Toyota Innova Crysta 2.4 ZX MT BSIV,2016,47920.27,68350.8,Diesel,Individual,Manual,First Owner,2393.0,147.8,32.18,7.0
Honda WR-V i-VTEC VX,2018,23960.13,21748.0,Petrol,Individual,Manual,First Owner,1199.0,88.7,41.16,5.0
Mahindra XUV500 W6 2WD,2015,31946.84,6213.7,Diesel,Individual,Manual,First Owner,2179.0,140.0,35.52,7.0
Mahindra Scorpio 2.6 SLX Turbo 7 Seater,2003,5191.36,97641.0,Diesel,Individual,Manual,Third Owner,2179.0,120.0,24.7,7.0
Hyundai Verna CRDi,2007,4925.14,74564.5,Diesel,Individual,Manual,Fourth & Above Owner,1493.0,110.0,39.52,5.0
Hyundai i10 Magna 1.1L,2008,4925.14,68350.8,Petrol,Individual,Manual,Fourth & Above Owner,1086.0,68.05,46.6,5.0
Mahindra XUV500 W9 BSIV,2018,40599.11,28583.1,Diesel,Individual,Manual,First Owner,2179.0,152.87,35.52,7.0
Maruti Swift VXI BSIII W/ ABS,2006,5723.81,63379.8,Petrol,Individual,Manual,Third Owner,1298.0,88.2,37.87,5.0
Maruti Alto 800 Base,2015,5590.7,31068.6,Petrol,Individual,Manual,Second Owner,796.0,47.3,53.49,5.0
Toyota Innova Crysta 2.4 VX MT BSIV,2016,45258.03,68350.8,Diesel,Individual,Manual,Second Owner,2393.0,147.8,32.18,7.0
Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2009,14109.86,177090.7,Diesel,Individual,Manual,Third Owner,2494.0,102.0,30.11,8.0
Honda City i VTEC VX Option,2015,21297.9,31068.6,Petrol,Individual,Manual,First Owner,1497.0,117.3,40.93,5.0
Maruti Swift VDI BSIV,2014,15174.75,43496.0,Diesel,Individual,Manual,Second Owner,1248.0,74.0,59.27,5.0
Maruti SX4 VDI,2012,9317.83,74564.5,Diesel,Individual,Manual,Second Owner,1248.0,88.8,50.57,5.0
Hyundai i20 1.4 CRDi Magna,2011,9317.83,57787.5,Diesel,Individual,Manual,Second Owner,1396.0,90.0,51.51,5.0
Mahindra Bolero Power Plus SLX,2018,19966.78,31068.6,Diesel,Individual,Manual,First Owner,1493.0,70.0,38.81,7.0
Maruti Eeco 7 Seater Standard BSIV,2011,4259.58,62137.1,Petrol,Individual,Manual,Second Owner,1196.0,73.0,36.15,7.0
Tata Indigo CS LS DiCOR,2010,3993.36,43496.0,Diesel,Individual,Manual,Third Owner,1405.0,70.0,36.93,5.0
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,14961.77,3106.9,Petrol,Individual,Manual,First Owner,1197.0,81.86,44.46,5.0
Hyundai i10 Magna,2012,7720.49,16777.0,Petrol,Individual,Manual,First Owner,1197.0,78.9,47.89,5.0
Mahindra XUV500 W6 2WD,2014,15973.42,75807.3,Diesel,Individual,Manual,Second Owner,2179.0,140.0,35.52,7.0
Hyundai Xcent 1.1 CRDi S,2015,10675.57,45981.5,Diesel,Individual,Manual,Second Owner,1120.0,71.0,57.39,5.0
Maruti Alto K10 2010-2014 VXI,2011,5990.03,18641.1,Petrol,Individual,Manual,First Owner,998.0,67.1,49.21,5.0
Maruti Vitara Brezza ZXI Plus AT Dual Tone,2020,19620.69,6213.7,Petrol,Individual,Automatic,First Owner,1462.0,103.26,44.13,5.0
Maruti Celerio LXI,2014,7986.71,49709.7,Petrol,Individual,Manual,First Owner,998.0,67.04,54.33,5.0
Tata Indigo LX,2008,2262.9,74564.5,Diesel,Individual,Manual,First Owner,1405.0,70.0,39.99,5.0
Hyundai Verna Transform VGT CRDi,2010,5191.36,74564.5,Diesel,Individual,Manual,Second Owner,1493.0,110.0,38.1,5.0
Honda WR-V i-DTEC S,2017,17970.1,79529.9,Diesel,Dealer,Manual,First Owner,1498.0,98.6,59.98,5.0
Mitsubishi Lancer 2.0 GLd,1999,3993.36,123031.5,Diesel,Individual,Manual,Second Owner,1998.0,68.0,34.81,5.0
Tata Indigo eCS GLX,2010,7720.49,40389.1,Petrol,Individual,Manual,First Owner,1193.0,64.1,36.79,5.0
Maruti Ciaz 1.3 Zeta,2018,23667.29,12427.4,Diesel,Individual,Manual,First Owner,1248.0,88.5,66.07,5.0
Volkswagen Ameo 1.2 MPI Comfortline,2016,10648.95,37282.3,Petrol,Individual,Manual,First Owner,1198.0,73.75,39.99,5.0
Renault KWID RXT Optional,2018,10382.72,8152.4,Petrol,Individual,Manual,First Owner,799.0,53.3,59.2,5.0
Jeep Compass 2.0 Longitude BSIV,2017,41264.67,54370.0,Diesel,Individual,Manual,First Owner,1956.0,170.0,40.22,5.0
Hyundai Verna 1.6 SX CRDi (O),2014,15973.42,77671.4,Diesel,Individual,Manual,First Owner,1582.0,126.32,52.5,5.0
Hyundai Elite i20 Asta Option CVT BSIV,2018,21297.9,15534.3,Petrol,Individual,Automatic,First Owner,1197.0,81.86,40.93,5.0
Maruti Ertiga ZDI,2013,15973.42,74564.5,Diesel,Individual,Manual,Third Owner,1248.0,88.8,48.85,7.0
Hyundai Verna 1.6 VTVT SX,2015,21164.78,21748.0,Petrol,Individual,Manual,First Owner,1591.0,121.3,40.01,5.0
Hyundai i20 Asta Option 1.4 CRDi,2016,19567.44,15534.3,Diesel,Individual,Manual,First Owner,1396.0,88.73,53.02,5.0
Skoda Octavia L and K 1.9 TDI MT,2005,6655.59,74564.5,Diesel,Individual,Manual,Third Owner,1896.0,90.0,38.58,5.0
Renault KWID AMT,2018,10648.95,15534.3,Petrol,Individual,Automatic,First Owner,999.0,67.0,56.55,5.0
Mahindra Xylo D2 BSIV,2014,10515.84,86991.9,Diesel,Individual,Manual,First Owner,2489.0,95.0,32.93,8.0
Hyundai Accent CRDi,2005,3460.91,49088.3,Diesel,Individual,Manual,Second Owner,1493.0,82.0,30.81,5.0
Renault Lodgy 85PS RxE,2015,15973.42,77671.4,Diesel,Individual,Manual,First Owner,1461.0,83.8,49.49,8.0
Hyundai i20 Active 1.4 SX,2016,19168.11,49709.7,Diesel,Individual,Manual,First Owner,1396.0,88.73,49.84,5.0
Honda City S,2011,11980.07,68350.8,Petrol,Individual,Manual,Third Owner,1497.0,116.4,39.52,5.0
Hyundai Verna Transform SX VGT CRDi,2010,5856.92,49709.7,Diesel,Individual,Manual,Second Owner,1493.0,110.0,38.1,5.0
Hyundai Verna 1.6 SX,2014,14509.19,62137.1,Diesel,Individual,Manual,Second Owner,1582.0,126.32,52.5,5.0
Volkswagen Vento Diesel Highline,2011,9850.28,62137.1,Diesel,Individual,Manual,Second Owner,1598.0,103.6,48.31,5.0
Mahindra Bolero LX Non AC BSIII,2010,11980.07,48466.9,Diesel,Individual,Manual,First Owner,2523.0,63.0,31.99,7.0
Hyundai i20 Petrol CVT Asta,2018,19966.78,9320.6,Petrol,Individual,Automatic,First Owner,1197.0,81.86,40.93,5.0
Mahindra Scorpio S10 7 Seater,2015,29284.61,43496.0,Diesel,Individual,Manual,First Owner,2179.0,120.0,36.22,7.0
Maruti Baleno Alpha 1.2,2019,18928.5,3106.9,Petrol,Individual,Manual,First Owner,1197.0,83.1,50.34,5.0
Maruti Alto K10 VXI,2016,7587.38,46602.8,Petrol,Individual,Manual,First Owner,998.0,67.05,56.33,5.0
Maruti Baleno Alpha,2020,19940.16,3417.5,Petrol,Individual,Manual,First Owner,1197.0,81.8,49.42,5.0
Renault Duster 110PS Diesel RxL,2016,14642.3,49709.7,Diesel,Individual,Manual,Second Owner,1461.0,108.45,46.2,5.0
Maruti Swift Dzire VDi,2010,7986.71,74564.5,Diesel,Individual,Manual,Second Owner,1248.0,73.9,45.4,5.0
Maruti Baleno Sigma 1.3,2017,16638.98,43496.0,Diesel,Individual,Manual,First Owner,1248.0,74.0,64.43,5.0
Hyundai i20 Active 1.2 SX,2017,17304.54,49709.7,Petrol,Individual,Manual,Second Owner,1197.0,81.86,40.43,5.0
Hyundai Verna 1.6 SX CRDi (O),2014,15307.86,74564.5,Diesel,Individual,Manual,Third Owner,1582.0,126.32,52.5,5.0
Maruti Swift Dzire VDI,2016,16798.72,46602.8,Diesel,Individual,Manual,Second Owner,1248.0,74.0,62.54,5.0
Hyundai Verna Transform VGT CRDi,2010,5856.92,49709.7,Diesel,Individual,Manual,Second Owner,1493.0,110.0,38.1,5.0
Tata Tigor 1.2 Revotron XZ Option,2017,15973.42,24854.8,Petrol,Individual,Manual,Second Owner,1199.0,84.0,47.75,5.0
Ford Fiesta Diesel Style,2012,10382.72,74564.5,Diesel,Individual,Manual,First Owner,1498.0,88.7,55.28,5.0
Mahindra Scorpio 2.6 Turbo 7 Str,2007,9983.39,68350.8,Diesel,Individual,Manual,Fourth & Above Owner,2609.0,116.6,29.87,8.0
Hyundai i20 Asta 1.4 CRDi (Diesel),2010,9051.61,68350.8,Diesel,Individual,Manual,First Owner,1396.0,90.0,54.1,5.0
Tata Tiago 2019-2020 XZ Plus Diesel,2019,17836.99,1242.7,Diesel,Individual,Manual,First Owner,1047.0,69.0,64.17,5.0
Maruti Swift Dzire VDI,2014,14109.86,49709.7,Diesel,Individual,Manual,Second Owner,1248.0,74.0,55.04,5.0
Maruti Alto K10 VXI AGS,2015,9317.83,23612.1,Petrol,Individual,Automatic,Second Owner,998.0,67.05,56.33,5.0
Maruti Celerio ZXI Optional,2014,11048.28,28583.1,Petrol,Dealer,Manual,First Owner,998.0,67.04,50.88,5.0
Maruti Ertiga 1.5 ZDI,2014,18635.66,63379.8,Diesel,Dealer,Manual,First Owner,1498.0,93.87,56.92,7.0
BMW X1 sDrive20d M Sport,2012,24625.69,59651.6,Diesel,Dealer,Automatic,Second Owner,1998.0,190.0,46.15,5.0
Renault KWID 1.0 RXT AMT Opt,2017,9983.39,12427.4,Petrol,Dealer,Automatic,First Owner,999.0,67.0,51.75,5.0
Maruti Swift Dzire VXI,2015,15307.86,9941.9,Petrol,Dealer,Manual,First Owner,1197.0,85.8,44.93,5.0
Hyundai i20 1.2 Sportz,2013,11314.51,14291.5,Petrol,Dealer,Manual,First Owner,1197.0,80.0,39.99,5.0
Ford Figo 1.2P Ambiente MT,2011,6522.48,15534.3,Petrol,Dealer,Manual,First Owner,1196.0,86.8,42.72,5.0
Hyundai Verna SX Opt,2015,14376.08,21748.0,Petrol,Dealer,Manual,Second Owner,1497.0,113.42,41.63,5.0
Mercedes-Benz New C-Class C 250 CDI Elegance,2011,26622.37,55923.4,Diesel,Dealer,Automatic,First Owner,2143.0,204.0,35.14,5.0
Hyundai i10 Sportz 1.2,2013,7747.11,22990.7,Petrol,Dealer,Manual,First Owner,1197.0,78.9,47.89,5.0
Maruti Baleno Delta 1.2,2017,15973.42,21126.6,Petrol,Dealer,Manual,Second Owner,1197.0,83.1,50.34,5.0
Hyundai Verna SX,2012,9450.94,37282.3,Petrol,Dealer,Manual,First Owner,1497.0,113.42,41.63,5.0
Hyundai i10 Magna,2010,5990.03,31068.6,Petrol,Dealer,Manual,First Owner,1197.0,78.9,47.89,5.0
Chevrolet Enjoy 1.4 LTZ 7,2013,9317.83,22990.7,Petrol,Dealer,Manual,First Owner,1399.0,98.79,32.22,7.0
Maruti Alto 800 LXI,2012,5324.47,23612.1,Petrol,Dealer,Manual,Second Owner,796.0,47.3,58.1,5.0
Hyundai Verna SX Opt,2012,11580.7,35418.1,Petrol,Dealer,Manual,First Owner,1497.0,113.42,41.63,5.0
Hyundai i20 1.2 Sportz,2014,11713.84,38649.3,Petrol,Dealer,Manual,First Owner,1197.0,80.0,39.99,5.0
Maruti Ritz VDi,2013,10382.72,47845.6,Diesel,Dealer,Manual,First Owner,1248.0,73.9,49.63,5.0
Maruti 800 Std,1997,1331.12,68350.8,Petrol,Individual,Manual,Second Owner,796.0,37.0,37.87,4.0
Tata Sumo EX TC,2005,5990.03,116817.7,Diesel,Individual,Manual,First Owner,1948.0,90.0,28.93,7.0
Maruti Alto STD,2010,2262.9,93205.6,Petrol,Individual,Manual,Third Owner,796.0,46.3,46.34,5.0
Hyundai EON Sportz,2012,3993.36,24854.8,Petrol,Individual,Manual,First Owner,814.0,55.2,49.63,5.0
Renault Duster Adventure Edition,2014,13311.18,74564.5,Diesel,Individual,Manual,First Owner,1461.0,108.45,44.71,5.0
Hyundai i10 Sportz Option,2011,5856.92,43496.0,Petrol,Individual,Manual,Third Owner,1197.0,78.9,47.89,5.0
Hyundai Creta 1.4 CRDi Base,2017,25477.61,37282.3,Diesel,Individual,Manual,First Owner,1396.0,88.7,50.29,5.0
Toyota Innova 2.5 G4 Diesel 7-seater,2006,27953.49,155342.8,Diesel,Individual,Manual,First Owner,2494.0,102.0,30.11,7.0
Datsun RediGO 1.0 S,2018,8519.16,21748.0,Petrol,Individual,Manual,First Owner,999.0,67.0,52.92,5.0
Maruti Alto K10 VXI,2016,7986.71,9320.6,Petrol,Individual,Manual,First Owner,998.0,67.05,56.33,5.0
Maruti Swift VDi BSIII W/ ABS,2010,7188.04,60894.4,Diesel,Individual,Manual,First Owner,1248.0,75.0,41.87,5.0
Hyundai Accent Executive,2011,4525.8,38525.0,Petrol,Individual,Manual,Third Owner,1495.0,93.7,38.48,5.0
Chevrolet Cruze LTZ,2010,7188.04,55923.4,Diesel,Individual,Manual,Second Owner,1991.0,147.9,43.04,5.0
Chevrolet Beat LS,2013,3727.13,68350.8,Petrol,Individual,Manual,Second Owner,1199.0,79.4,43.75,5.0
Hyundai i10 Magna,2010,4525.8,55923.4,Petrol,Individual,Manual,Third Owner,1197.0,78.9,47.89,5.0
Mahindra Marazzo M8,2019,38602.44,6213.7,Diesel,Individual,Manual,First Owner,1497.0,121.0,40.69,7.0
Mahindra XUV300 W8 Option Diesel BSIV,2019,31946.84,15534.3,Diesel,Individual,Manual,First Owner,1497.0,115.0,47.04,5.0
Hyundai Elite i20 Sportz Plus Diesel,2019,22203.06,8077.8,Diesel,Individual,Manual,First Owner,1396.0,88.76,53.02,5.0
Tata Tiago 1.05 Revotorq XT,2017,11980.07,49709.7,Diesel,Individual,Manual,First Owner,1047.0,69.0,64.17,5.0
Volkswagen Polo 1.5 TDI Comfortline,2014,15307.86,24854.8,Diesel,Individual,Manual,Third Owner,1498.0,88.8,47.37,5.0
Maruti Swift Dzire ZDI Plus,2019,23960.13,12427.4,Diesel,Individual,Manual,First Owner,1248.0,74.02,66.8,5.0
Skoda Fabia 1.2L Diesel Elegance,2011,8652.27,99419.4,Diesel,Individual,Manual,Third Owner,1199.0,75.0,49.07,5.0
Volkswagen Vento Diesel Comfortline,2012,10648.95,62137.1,Diesel,Individual,Manual,Second Owner,1598.0,103.6,48.31,5.0
Hyundai EON 1.0 Era Plus,2017,6655.59,21748.0,Petrol,Individual,Manual,Second Owner,998.0,68.05,47.75,5.0
Chevrolet Optra Magnum 1.6 LT Petrol,2010,5990.03,37282.3,Petrol,Individual,Manual,Second Owner,1598.0,102.5,30.34,5.0
Ford Fiesta Classic 1.4 Duratorq LXI,2012,7986.71,43496.0,Diesel,Individual,Manual,First Owner,1388.0,67.0,43.75,5.0
Fiat Avventura Power Up 1.3 Emotion,2015,12246.26,37282.3,Diesel,Individual,Manual,Second Owner,1248.0,91.72,48.22,5.0
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2016,21963.46,21748.0,Diesel,Individual,Manual,Second Owner,1498.0,98.59,53.56,5.0
Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2012,3993.36,143808.9,Diesel,Individual,Manual,Second Owner,1248.0,75.0,43.28,5.0
Maruti Baleno Alpha 1.3,2016,18901.88,44117.3,Diesel,Individual,Manual,First Owner,1248.0,74.0,64.43,5.0
Maruti Ritz VDi,2016,11314.51,43496.0,Diesel,Individual,Manual,First Owner,1248.0,73.94,54.57,5.0
Maruti 800 Std,2007,1198.01,49709.7,Petrol,Individual,Manual,First Owner,796.0,37.0,37.87,4.0
Mahindra Bolero SLX 2WD BSIII,2011,10116.5,148787.9,Diesel,Individual,Manual,Second Owner,2523.0,63.0,31.99,7.0
Maruti Ritz VDi,2009,6389.37,55923.4,Diesel,Individual,Manual,First Owner,1248.0,73.9,49.63,5.0
Hyundai Creta 1.6 CRDi SX,2016,30615.73,95691.1,Diesel,Individual,Manual,First Owner,1582.0,126.2,46.27,5.0
Renault Duster 110PS Diesel RxZ Plus,2013,13843.63,67729.4,Diesel,Individual,Manual,Second Owner,1461.0,108.45,46.2,5.0
Maruti Swift Dzire VDI,2016,17970.1,74564.5,Diesel,Individual,Manual,Second Owner,1248.0,74.0,62.54,5.0
Tata New Safari DICOR 2.2 LX 4x2,2009,6655.59,68350.8,Diesel,Individual,Manual,First Owner,2179.0,138.1,27.21,7.0
